tick,timestamp,position,cash,pnl,trades_executed
53,1746060061.674272,4,-400.23999999999995,-3.679999999999893,2
54,1746060061.6744561,4,-400.23999999999995,-3.679999999999893,2
55,1746060061.6747258,4,-400.23999999999995,-3.679999999999893,2
56,1746060061.674907,4,-400.23999999999995,-3.7399999999999523,2
57,1746060061.6750422,4,-400.23999999999995,-3.759999999999934,2
58,1746060061.675146,4,-400.23999999999995,-3.839999999999975,2
59,1746060061.675235,4,-400.23999999999995,-3.8999999999999204,2
60,1746060061.675358,4,-400.23999999999995,-3.999999999999943,2
61,1746060061.675652,4,-400.23999999999995,-4.019999999999925,2
62,1746060061.675877,4,-400.23999999999995,-3.9199999999999022,2
63,1746060061.67614,4,-400.23999999999995,-3.8799999999999386,2
64,1746060061.676262,4,-400.23999999999995,-3.8799999999999386,2
65,1746060061.6764412,4,-400.23999999999995,-4.079999999999984,2
66,1746060061.676573,4,-400.23999999999995,-4.079999999999984,2
67,1746060061.676694,4,-400.23999999999995,-4.019999999999925,2
68,1746060061.6773582,4,-400.23999999999995,-3.999999999999943,2
69,1746060061.677571,-5,490.76000000000005,-4.490000000000009,4
70,1746060061.67772,-5,490.76000000000005,-4.739999999999952,4
71,1746060061.6778822,-5,490.76000000000005,-4.6650000000000205,4
72,1746060061.67807,-5,490.76000000000005,-4.864999999999952,4
73,1746060061.6781719,-5,490.76000000000005,-5.0149999999999295,4
74,1746060061.678324,-5,490.76000000000005,-5.064999999999884,4
75,1746060061.678796,-5,490.76000000000005,-5.114999999999952,4
76,1746060061.679151,-5,490.76000000000005,-4.839999999999975,4
77,1746060061.679554,-5,490.76000000000005,-4.439999999999884,4
78,1746060061.679701,-5,490.76000000000005,-4.3899999999999295,4
79,1746060061.6798239,-5,490.76000000000005,-4.289999999999907,4
80,1746060061.679944,-5,490.76000000000005,-4.364999999999952,4
81,1746060061.680086,-5,490.76000000000005,-4.214999999999975,4
82,1746060061.680244,-5,490.76000000000005,-4.1650000000000205,4
83,1746060061.680385,-5,490.76000000000005,-4.214999999999975,4
84,1746060061.680513,-7,688.6800000000001,-4.215000000000032,5
85,1746060061.680732,-7,688.6800000000001,-4.319999999999936,5
86,1746060061.680922,-7,688.6800000000001,-4.319999999999936,5
87,1746060061.681033,-7,688.6800000000001,-4.284999999999968,5
88,1746060061.681172,-7,688.6800000000001,-4.25,5
89,1746060061.681352,-7,688.6800000000001,-4.25,5
90,1746060061.6815841,-7,688.6800000000001,-4.215000000000032,5
91,1746060061.6818821,-7,688.6800000000001,-4.144999999999868,5
92,1746060061.6820211,-7,688.6800000000001,-4.1099999999999,5
93,1746060061.682275,-7,688.6800000000001,-4.039999999999964,5
94,1746060061.6824472,-7,688.6800000000001,-4.389999999999873,5
95,1746060061.682577,-7,688.6800000000001,-3.689999999999941,5
96,1746060061.682745,-7,688.6800000000001,-3.8999999999998636,5
97,1746060061.682985,-7,688.6800000000001,-4.25,5
98,1746060061.683224,-7,688.6800000000001,-3.9699999999998,5
99,1746060061.6834428,-7,688.6800000000001,-3.5849999999999227,5
100,1746060061.683688,-7,688.6800000000001,-3.5499999999999545,5
