tick,timestamp,position,cash,pnl,trades_executed
75,1746060061.678796,5,-494.5299999999999,1.3450000000000841,2
76,1746060061.679151,-1,99.7100000000001,0.5900000000000887,3
77,1746060061.679554,-1,99.7100000000001,0.6700000000001012,3
78,1746060061.679701,-1,99.7100000000001,0.6800000000000921,3
79,1746060061.6798239,-1,99.7100000000001,0.7000000000001023,3
80,1746060061.679944,-1,99.7100000000001,0.6850000000000875,3
81,1746060061.680086,-1,99.7100000000001,0.7150000000000887,3
82,1746060061.680244,-1,99.7100000000001,0.7250000000000796,3
83,1746060061.680385,-1,99.7100000000001,0.7150000000000887,3
84,1746060061.680513,-1,99.7100000000001,0.7250000000000796,3
85,1746060061.680732,-1,99.7100000000001,0.7100000000000932,3
86,1746060061.680922,-1,99.7100000000001,0.7100000000000932,3
87,1746060061.681033,-1,99.7100000000001,0.7150000000000887,3
88,1746060061.681172,-1,99.7100000000001,0.7200000000000841,3
89,1746060061.681352,-1,99.7100000000001,0.7200000000000841,3
90,1746060061.6815841,-1,99.7100000000001,0.7250000000000796,3
91,1746060061.6818821,-1,99.7100000000001,0.7350000000000989,3
92,1746060061.6820211,-1,99.7100000000001,0.7400000000000944,3
93,1746060061.682275,-10,989.8100000000002,0.21000000000003638,4
94,1746060061.6824472,-10,989.8100000000002,-0.28999999999973625,4
95,1746060061.682577,-10,989.8100000000002,0.7100000000002638,4
96,1746060061.682745,-10,989.8100000000002,0.41000000000019554,4
97,1746060061.682985,-10,989.8100000000002,-0.08999999999991815,4
98,1746060061.683224,-10,989.8100000000002,0.3100000000002865,4
99,1746060061.6834428,-10,989.8100000000002,0.860000000000241,4
100,1746060061.683688,-10,989.8100000000002,0.9100000000001955,4
