tick,timestamp,position,cash,pnl,trades_executed
71,1746060061.6778822,2,-195.11999999999992,3.0500000000000966,5
72,1746060061.67807,2,-195.11999999999992,3.1300000000000807,5
73,1746060061.6781719,2,-195.11999999999992,3.190000000000083,5
74,1746060061.678324,2,-195.11999999999992,3.210000000000065,5
75,1746060061.678796,2,-195.11999999999992,3.230000000000075,5
76,1746060061.679151,-1,102.4800000000001,3.360000000000099,6
77,1746060061.679554,-1,102.4800000000001,3.4400000000001114,6
78,1746060061.679701,-1,102.4800000000001,3.4500000000001023,6
79,1746060061.6798239,-1,102.4800000000001,3.4700000000001125,6
80,1746060061.679944,-1,102.4800000000001,3.4550000000000978,6
81,1746060061.680086,-1,102.4800000000001,3.485000000000099,6
82,1746060061.680244,-1,102.4800000000001,3.49500000000009,6
83,1746060061.680385,-1,102.4800000000001,3.485000000000099,6
84,1746060061.680513,-1,102.4800000000001,3.49500000000009,6
85,1746060061.680732,-1,102.4800000000001,3.4800000000001035,6
86,1746060061.680922,-1,102.4800000000001,3.4800000000001035,6
87,1746060061.681033,-1,102.4800000000001,3.485000000000099,6
88,1746060061.681172,-1,102.4800000000001,3.4900000000000944,6
89,1746060061.681352,-1,102.4800000000001,3.4900000000000944,6
90,1746060061.6815841,-1,102.4800000000001,3.49500000000009,6
91,1746060061.6818821,-1,102.4800000000001,3.505000000000109,6
92,1746060061.6820211,-1,102.4800000000001,3.5100000000001046,6
93,1746060061.682275,-1,102.4800000000001,3.5200000000000955,6
94,1746060061.6824472,-1,102.4800000000001,3.4700000000001125,6
95,1746060061.682577,-1,102.4800000000001,3.570000000000107,6
96,1746060061.682745,-1,102.4800000000001,3.5400000000001057,6
97,1746060061.682985,-1,102.4800000000001,3.4900000000000944,6
98,1746060061.683224,-1,102.4800000000001,3.530000000000115,6
99,1746060061.6834428,-1,102.4800000000001,3.5850000000001074,6
100,1746060061.683688,-1,102.4800000000001,3.590000000000103,6
