tick,timestamp,position,cash,pnl,trades_executed
72,1746060061.67807,-21,2106.97,25.3449999999998,21
73,1746060061.6781719,-21,2106.97,24.71499999999969,21
74,1746060061.678324,-21,2106.97,24.50500000000011,21
75,1746060061.678796,-21,2106.97,24.295000000000073,21
76,1746060061.679151,-39,3890.7700000000004,25.090000000000146,23
77,1746060061.679554,-39,3890.7700000000004,28.210000000000946,23
78,1746060061.679701,-39,3890.7700000000004,28.600000000000364,23
79,1746060061.6798239,-39,3890.7700000000004,29.38000000000102,23
80,1746060061.679944,-39,3890.7700000000004,28.795000000000073,23
81,1746060061.680086,-41,4088.7300000000005,29.9350000000004,24
82,1746060061.680244,-29,2900.8500000000004,30.284999999999854,25
83,1746060061.680385,-29,2900.8500000000004,29.995000000000346,25
84,1746060061.680513,-29,2900.8500000000004,30.284999999999854,25
85,1746060061.680732,-29,2900.8500000000004,29.850000000000364,25
86,1746060061.680922,-29,2900.8500000000004,29.850000000000364,25
87,1746060061.681033,-29,2900.8500000000004,29.995000000000346,25
88,1746060061.681172,-36,3593.4300000000003,29.789999999999964,26
89,1746060061.681352,-22,2206.87,29.08999999999969,27
90,1746060061.6815841,-22,2206.87,29.199999999999818,27
91,1746060061.6818821,-22,2206.87,29.420000000000073,27
92,1746060061.6820211,-22,2206.87,29.529999999999745,27
93,1746060061.682275,-22,2206.87,29.749999999999545,27
94,1746060061.6824472,-21,2107.85,28.639999999999873,28
95,1746060061.682577,-14,1415.4099999999999,30.669999999999845,29
96,1746060061.682745,-14,1415.4099999999999,30.25,29
97,1746060061.682985,-14,1415.4099999999999,29.549999999999727,29
98,1746060061.683224,-14,1415.4099999999999,30.110000000000127,29
99,1746060061.6834428,-14,1415.4099999999999,30.87999999999988,29
100,1746060061.683688,-14,1415.4099999999999,30.949999999999818,29
